x,y,z,r
-3.65546,1.12875,4.26037,5.72602
-4.14603,3.39011,6.90975,8.74226
-5.00221,2.50157,6.10576,8.28012
-5.00221,2.50157,6.10576,8.28012
-5.00221,2.50157,6.10576,8.28012
-5.18803,1.21343,4.00193,6.6636
-6.94982,0.900373,4.88563,8.54284
-8.56097,1.09493,4.05217,9.53463
-8.00322,-0.582424,4.66479,9.28176
-8.00322,-0.582424,4.66479,9.28176
-8.54855,-0.246608,6.02901,10.4636
-8.54855,-0.246608,6.02901,10.4636
-7.73682,0.0234753,6.68094,10.2222
-7.73682,0.0234753,6.68094,10.2222
-7.73682,0.0234753,6.68094,10.2222
-9.01877,1.47474,5.57842,10.7066
-9.01877,1.47474,5.57842,10.7066
-7.67028,3.20142,8.78028,12.0903
-7.67028,3.20142,8.78028,12.0903
-5.432,3.69066,8.52764,10.7633
-4.7367,5.38377,6.55682,9.71664
-1.47017,6.12543,4.76809,7.90044
-0.489903,3.95498,6.44464,7.57728
0.189404,1.98723,8.06956,8.31281
0.189404,1.98723,8.06956,8.31281
0.0515462,2.3104,6.06124,6.48685
2.93456,1.50377,3.529,4.82978
0.409021,3.16217,3.63906,4.83832
0.409021,3.16217,3.63906,4.83832
0.325073,3.20592,3.09087,4.4651
0.325073,3.20592,3.09087,4.4651
1.38611,2.29014,3.26358,4.22102
1.38611,2.29014,3.26358,4.22102
-1.00901,1.01882,3.61951,3.8932
-1.00901,1.01882,3.61951,3.8932
-1.00901,1.01882,3.61951,3.8932
-1.00901,1.01882,3.61951,3.8932
-1.00901,1.01882,3.61951,3.8932
-1.00901,1.01882,3.61951,3.8932
1.76489,0.857302,2.7475,3.37618
1.76489,0.857302,2.7475,3.37618
1.76489,0.857302,2.7475,3.37618
0.824004,0.844723,2.6753,2.924
-1.07215,0.479702,2.80346,3.03957
1.45755,0.37046,-2.4516,2.87611
0.995679,0.0962099,1.68822,1.96233
0.995679,0.0962099,1.68822,1.96233
-0.21203,0.593136,1.53321,1.65756
-0.21203,0.593136,1.53321,1.65756
-0.21203,0.593136,1.53321,1.65756
-0.21203,0.593136,1.53321,1.65756
-1.30859,0.0676876,3.52641,3.76199
-1.30859,0.0676876,3.52641,3.76199
-1.30859,0.0676876,3.52641,3.76199
-0.43027,2.15736,4.61342,5.11107
-0.43027,2.15736,4.61342,5.11107
1.87906,1.60878,4.56952,5.19611
1.09619,-0.0193032,6.25486,6.35022
-0.756945,3.65819,4.93179,6.18691
0.110891,1.15452,4.07368,4.23557
0.110891,1.15452,4.07368,4.23557
0.110891,1.15452,4.07368,4.23557
0.110891,1.15452,4.07368,4.23557
0.110891,1.15452,4.07368,4.23557
-1.32311,3.39291,4.77652,6.00646
-1.32311,3.39291,4.77652,6.00646
1.22977,1.14762,6.39744,6.61488
3.13419,-0.0946167,7.27868,7.92536
3.13419,-0.0946167,7.27868,7.92536
3.13419,-0.0946167,7.27868,7.92536
4.09498,-0.979152,8.53852,9.52019
3.58098,-0.032944,7.52141,8.33044
3.58098,-0.032944,7.52141,8.33044
3.58098,-0.032944,7.52141,8.33044
3.58098,-0.032944,7.52141,8.33044
3.58098,-0.032944,7.52141,8.33044
3.58098,-0.032944,7.52141,8.33044
1.10095,0.506984,5.77408,5.89993
1.06622,-1.02139,4.73891,4.9636
-0.0817401,-1.67739,4.91216,5.19131
-0.301917,-1.0774,3.32928,3.51228
-0.301917,-1.0774,3.32928,3.51228
-0.301917,-1.0774,3.32928,3.51228
-0.301917,-1.0774,3.32928,3.51228
-0.301917,-1.0774,3.32928,3.51228
-1.67144,0.853866,2.67216,3.26546
-1.67144,0.853866,2.67216,3.26546
-1.67144,0.853866,2.67216,3.26546
-1.67144,0.853866,2.67216,3.26546
1.54838,0.276353,1.81629,2.40266
0.319383,1.24838,1.3442,1.86207
0.319383,1.24838,1.3442,1.86207
-0.154705,1.76838,2.40693,2.99072
0.343421,0.75832,3.62784,3.72213
0.343421,0.75832,3.62784,3.72213
0.343421,0.75832,3.62784,3.72213
0.72017,-0.536037,2.21122,2.38652
1.3722,0.0785612,1.66001,2.15516
1.3722,0.0785612,1.66001,2.15516
-0.124312,-0.617182,3.68224,3.73567
-0.124312,-0.617182,3.68224,3.73567
0.398557,0.240809,3.24907,3.28227
0.398557,0.240809,3.24907,3.28227
0.398557,0.240809,3.24907,3.28227
2.01698,1.77956,3.24392,4.21403
2.01698,1.77956,3.24392,4.21403
3.52423,3.51535,2.99758,5.81062
3.52423,3.51535,2.99758,5.81062
3.52423,3.51535,2.99758,5.81062
2.19933,2.21928,2.19973,3.82113
2.19933,2.21928,2.19973,3.82113
2.19933,2.21928,2.19973,3.82113
2.19933,2.21928,2.19973,3.82113
2.19933,2.21928,2.19973,3.82113
2.19933,2.21928,2.19973,3.82113
2.19933,2.21928,2.19973,3.82113
0.573822,1.37947,0.644274,1.62705
-1.93229,-1.28758,2.68255,3.54791
-1.93229,-1.28758,2.68255,3.54791
-3.31816,-1.47787,3.60945,5.12078
-3.31816,-1.47787,3.60945,5.12078
-3.66687,-1.13971,4.47169,5.89414
-0.107813,-1.84098,5.14503,5.46555
-0.107813,-1.84098,5.14503,5.46555
-0.107813,-1.84098,5.14503,5.46555
-0.782389,-2.54968,4.89749,5.57659
-0.782389,-2.54968,4.89749,5.57659
0.386438,-2.26595,5.16238,5.65103
-0.658996,-2.31388,4.92571,5.48187
-0.658996,-2.31388,4.92571,5.48187
-0.658996,-2.31388,4.92571,5.48187
-0.658996,-2.31388,4.92571,5.48187
-1.38876,-2.42738,4.02368,4.90009
-0.205726,-3.56129,3.85936,5.25545
-0.205726,-3.56129,3.85936,5.25545
0.368878,-0.17211,3.35263,3.37725
0.847197,-1.37789,3.77761,4.10934
0.847197,-1.37789,3.77761,4.10934
0.847197,-1.37789,3.77761,4.10934
0.847197,-1.37789,3.77761,4.10934
0.847197,-1.37789,3.77761,4.10934
0.847197,-1.37789,3.77761,4.10934
0.847197,-1.37789,3.77761,4.10934
2.92515,0.302187,5.23703,6.00619
2.2643,2.62972,2.21662,4.11775
-0.65653,-0.061113,0.629116,0.911347
-0.65653,-0.061113,0.629116,0.911347
-1.2234,0.363479,1.85425,2.25102
2.54504,0.116708,3.83271,4.60223
1.05897,0.397343,6.02263,6.12792
0.462542,-2.11529,5.52555,5.93465
0.712498,-1.79719,6.99219,7.25454
0.117866,-0.988453,7.16381,7.23264
0.117866,-0.988453,7.16381,7.23264
0.117866,-0.988453,7.16381,7.23264
0.117866,-0.988453,7.16381,7.23264
1.04465,-3.04065,4.76151,5.74533
1.48771,-2.32927,6.60156,7.15677
1.7846,-5.99187,5.72381,8.4764
-0.0176935,-3.38812,7.06902,7.83905
-0.0176935,-3.38812,7.06902,7.83905
-0.0176935,-3.38812,7.06902,7.83905
-0.648963,-3.33527,7.24076,7.99836
-0.648963,-3.33527,7.24076,7.99836
-0.337244,-4.44604,4.06801,6.0357
-1.64995,-4.71793,3.87046,6.32153
-3.5468,-4.98421,1.74901,6.36248
-3.5468,-4.98421,1.74901,6.36248
-3.49761,-4.43556,-1.10639,5.756
-4.28328,-3.51795,-5.45856,7.77935
-4.28328,-3.51795,-5.45856,7.77935
-5.04452,-4.4143,-3.88055,7.74544
-4.78423,-2.03206,-1.31348,5.36128
-4.78423,-2.03206,-1.31348,5.36128
-4.78423,-2.03206,-1.31348,5.36128
-3.34292,-2.85617,-0.682083,4.4495
-4.05988,-3.93496,-3.44931,6.62301
-4.05988,-3.93496,-3.44931,6.62301
-4.05988,-3.93496,-3.44931,6.62301
-5.98499,-1.96349,-5.84826,8.59521
-4.56201,-2.4364,-4.33064,6.74555
-4.56201,-2.4364,-4.33064,6.74555
-5.17893,-2.81381,-6.19961,8.55418
-6.30167,-0.189363,-9.8679,11.7099
-6.41986,-2.63964,-8.8563,11.2524
-7.43187,-0.730568,-12.5539,14.6071
-6.86897,-0.343352,-13.5207,15.1694
-6.86897,-0.343352,-13.5207,15.1694
-3.58937,-1.47937,-14.1556,14.6784
-3.24503,0.180448,-12.1382,12.5658
-3.24503,0.180448,-12.1382,12.5658
-2.94109,3.47486,-11.8591,12.7029
-2.94109,3.47486,-11.8591,12.7029
-2.94109,3.47486,-11.8591,12.7029
-2.94109,3.47486,-11.8591,12.7029
-1.78875,2.26765,-9.91791,10.3299
-1.84324,-0.629277,-8.93724,9.147
-2.23967,0.728509,-8.05768,8.39483
-3.11084,0.661897,-9.54513,10.0611
-3.0977,-0.120863,-8.46152,9.01153
-2.55256,0.0495142,-7.17415,7.61488
-1.5129,0.091797,-9.33911,9.46131
-1.5129,0.091797,-9.33911,9.46131
-2.6086,0.505407,-7.93287,8.36604
-3.17353,-0.18691,-9.09587,9.6354
-2.43154,-1.80299,-9.78678,10.2442
-2.81181,-0.589859,-10.7806,11.1568
-4.96524,0.415323,-8.39146,9.75924
-8.31342,0.876807,-8.23256,11.7327
-4.87844,1.5921,-6.3018,8.12691
-4.87844,1.5921,-6.3018,8.12691
-7.59653,1.20237,-7.86219,10.9985
-4.39736,1.37977,-8.48433,9.65528
-2.50483,-0.804731,-7.55477,7.99977
-2.17846,0.0865218,-6.64242,6.99106
-2.17846,0.0865218,-6.64242,6.99106
-1.73146,-1.85587,-6.50942,6.98676
-0.972057,-3.8258,-4.64463,6.09542
-0.972057,-3.8258,-4.64463,6.09542
-0.972057,-3.8258,-4.64463,6.09542
-1.18484,-2.4012,-1.9792,3.32969
-1.84113,-2.87295,-2.07788,3.99514
-1.84113,-2.87295,-2.07788,3.99514
-1.84113,-2.87295,-2.07788,3.99514
-1.84113,-2.87295,-2.07788,3.99514
-0.506083,-0.505615,-4.13289,4.19435
-2.87287,0.517229,-4.05613,4.99731
0.538052,-1.93223,-2.67779,3.34568
0.538052,-1.93223,-2.67779,3.34568
2.97792,-3.44899,-2.5208,5.20749
3.90672,-3.44515,-2.55827,5.80312
1.05844,-2.45836,-4.48189,5.22026
1.05844,-2.45836,-4.48189,5.22026
1.05844,-2.45836,-4.48189,5.22026
0.681831,-3.70843,-7.933,8.7835
3.56977,-2.72172,-8.81123,9.88882
0.956277,-1.58481,-6.40215,6.66436
0.956277,-1.58481,-6.40215,6.66436
0.956277,-1.58481,-6.40215,6.66436
-0.316891,-3.64354,-4.45206,5.76165
-0.316891,-3.64354,-4.45206,5.76165
-1.27403,-3.94398,-4.67957,6.25112
-1.27403,-3.94398,-4.67957,6.25112
1.09459,-1.86456,-2.46005,3.27514
4.65051,-2.69865,-3.86134,6.61966
2.1674,-3.10534,-2.09408,4.32735
1.98467,-4.0623,-1.12199,4.65834
1.42852,-5.92531,-3.81877,7.19257
1.42852,-5.92531,-3.81877,7.19257
3.799,-5.5803,-4.59127,8.16407
3.799,-5.5803,-4.59127,8.16407
2.98628,-4.9344,-3.27139,6.63085
3.4669,-5.33142,-2.72925,6.92042
3.4669,-5.33142,-2.72925,6.92042
3.4669,-5.33142,-2.72925,6.92042
2.18723,-5.1967,-6.39424,8.52502
2.18723,-5.1967,-6.39424,8.52502
2.26903,-3.91115,-6.47175,7.89488
-1.35053,-4.56782,-5.41075,7.20869
-1.46753,-4.12204,-6.14663,7.54493
-1.85456,-5.10712,-6.13532,8.19538
-1.85456,-5.10712,-6.13532,8.19538
-1.85456,-5.10712,-6.13532,8.19538
-0.155684,-4.10954,-8.09943,9.08369
-0.155684,-4.10954,-8.09943,9.08369
-0.155684,-4.10954,-8.09943,9.08369
-0.155684,-4.10954,-8.09943,9.08369
1.15841,-3.89712,-9.20752,10.0652
-2.11989,-2.93021,-7.78679,8.58569
-2.34892,-4.50136,-6.76539,8.45873
-2.34892,-4.50136,-6.76539,8.45873
-2.34892,-4.50136,-6.76539,8.45873
-2.34892,-4.50136,-6.76539,8.45873
-1.65294,-3.11578,-7.13266,7.95709
-1.65294,-3.11578,-7.13266,7.95709
-2.34699,-1.01306,-7.15077,7.59395
-2.34699,-1.01306,-7.15077,7.59395
-2.34699,-1.01306,-7.15077,7.59395
-2.92796,1.75142,-6.27805,7.14523
-3.11742,0.794122,-4.76686,5.75081
-3.11742,0.794122,-4.76686,5.75081
-0.396934,2.60688,-4.92089,5.58288
1.34742,-0.612964,-4.76832,4.99281
1.34742,-0.612964,-4.76832,4.99281
1.34742,-0.612964,-4.76832,4.99281
1.34742,-0.612964,-4.76832,4.99281
0.46934,-0.651077,-5.21556,5.27695
0.46934,-0.651077,-5.21556,5.27695
3.79788,1.73829,-4.46641,6.11509
3.79788,1.73829,-4.46641,6.11509
3.62345,0.990454,-2.76047,4.66161
3.62345,0.990454,-2.76047,4.66161
1.38598,2.27751,-2.13096,3.41306
1.38598,2.27751,-2.13096,3.41306
1.38598,2.27751,-2.13096,3.41306
0.730503,0.9663,-1.86161,2.22102
0.730503,0.9663,-1.86161,2.22102
0.730503,0.9663,-1.86161,2.22102
0.730503,0.9663,-1.86161,2.22102
0.730503,0.9663,-1.86161,2.22102
0.730503,0.9663,-1.86161,2.22102
0.554393,1.8281,-2.63357,3.25346
0.554393,1.8281,-2.63357,3.25346
0.554393,1.8281,-2.63357,3.25346
-0.133021,0.372297,-4.87845,4.89444
-0.133021,0.372297,-4.87845,4.89444
-0.45667,2.44317,-1.613,2.963
-1.5535,-1.02221,-3.458,3.92633
-1.5535,-1.02221,-3.458,3.92633
-1.5535,-1.02221,-3.458,3.92633
-1.86489,-1.16041,-3.08783,3.78933
-2.3656,-1.66947,-2.14597,3.60394
-2.3656,-1.66947,-2.14597,3.60394
2.36145,-3.19666,-2.89989,4.9198
1.39382,-3.17929,-2.82437,4.47523
1.39382,-3.17929,-2.82437,4.47523
1.39382,-3.17929,-2.82437,4.47523
-0.228292,-0.952336,-3.99511,4.11339
-0.796489,-0.607562,-1.57802,1.86914
0.518633,0.486477,-2.33132,2.43735
0.518633,0.486477,-2.33132,2.43735
0.518633,0.486477,-2.33132,2.43735
0.518633,0.486477,-2.33132,2.43735
-0.825259,1.3529,-2.38311,2.86192
-0.825259,1.3529,-2.38311,2.86192
0.0145014,-0.280145,-2.01313,2.03258
0.0145014,-0.280145,-2.01313,2.03258
0.0145014,-0.280145,-2.01313,2.03258
0.832302,-0.0974654,-1.71669,1.9103
0.923333,-0.497644,-1.01079,1.45667
0.923333,-0.497644,-1.01079,1.45667
0.923333,-0.497644,-1.01079,1.45667
0.923333,-0.497644,-1.01079,1.45667
-0.24235,0.680685,-3.85622,3.92332
-0.24235,0.680685,-3.85622,3.92332
-0.24235,0.680685,-3.85622,3.92332
2.14223,1.27161,-4.26377,4.93821
0.38921,0.894776,-6.06458,6.14257
0.537572,0.789868,-6.42415,6.49481
3.41175,-0.794401,-5.74485,6.72863
3.41175,-0.794401,-5.74485,6.72863
3.41175,-0.794401,-5.74485,6.72863
2.73781,1.24972,-4.95036,5.7934
-0.392037,1.13586,-4.97068,5.11386
-2.22787,3.3672,-7.11484,8.18061
-1.95114,0.778646,-9.1902,9.42725
-1.24159,2.62373,-9.41776,9.85493
-0.570475,1.10923,-8.7871,8.87519
-1.35566,1.88423,-5.19693,5.69177
-2.58773,-1.26583,-3.6843,4.67683
-2.58773,-1.26583,-3.6843,4.67683
-1.69003,1.4154,-1.72542,2.7994
-1.69003,1.4154,-1.72542,2.7994
-1.74389,1.3609,-1.97526,2.96561
-1.74389,1.3609,-1.97526,2.96561
-1.74389,1.3609,-1.97526,2.96561
-1.74389,1.3609,-1.97526,2.96561
-3.43096,2.94957,-3.1578,5.51753
-3.43096,2.94957,-3.1578,5.51753
-3.91091,2.2332,-1.07036,4.62905
-2.30738,4.29965,-1.96125,5.25904
-2.30738,4.29965,-1.96125,5.25904
-2.30738,4.29965,-1.96125,5.25904
-2.30738,4.29965,-1.96125,5.25904
-2.30738,4.29965,-1.96125,5.25904
-2.30738,4.29965,-1.96125,5.25904
-2.30738,4.29965,-1.96125,5.25904
-2.30738,4.29965,-1.96125,5.25904
-2.3807,3.18414,-1.05065,4.11222
-2.3807,3.18414,-1.05065,4.11222
-2.3807,3.18414,-1.05065,4.11222
-2.3807,3.18414,-1.05065,4.11222
-2.3807,3.18414,-1.05065,4.11222
-1.72078,2.54342,-3.44381,4.6141
-1.72078,2.54342,-3.44381,4.6141
-1.72078,2.54342,-3.44381,4.6141
-1.72078,2.54342,-3.44381,4.6141
0.853187,2.63639,-2.3629,3.64168
0.853187,2.63639,-2.3629,3.64168
0.853187,2.63639,-2.3629,3.64168
-0.602883,1.8404,0.920101,2.14409
1.19819,2.56176,1.06876,3.02333
3.0171,-1.28809,5.4886,6.39428
3.0171,-1.28809,5.4886,6.39428
3.0171,-1.28809,5.4886,6.39428
3.0171,-1.28809,5.4886,6.39428
2.44152,2.87494,1.70053,4.13741
3.62963,0.533169,-1.56797,3.98961
3.62963,0.533169,-1.56797,3.98961
3.68569,0.0217033,1.38612,3.93778
2.13367,-0.840586,2.3926,3.31417
2.13367,-0.840586,2.3926,3.31417
2.13367,-0.840586,2.3926,3.31417
2.13367,-0.840586,2.3926,3.31417
0.945692,-1.75586,4.27214,4.71472
1.33166,-1.99151,3.28823,4.0684
-0.144903,-0.480364,1.75079,1.82126
-0.144903,-0.480364,1.75079,1.82126
-0.144903,-0.480364,1.75079,1.82126
-0.144903,-0.480364,1.75079,1.82126
-2.03341,-1.06322,1.77971,2.90389
-2.03341,-1.06322,1.77971,2.90389
-2.03341,-1.06322,1.77971,2.90389
-0.308956,-0.412999,2.29337,2.35065
-0.798831,-3.00234,2.39534,3.92299
-0.919168,0.457743,-0.777732,1.28812
-1.28128,1.71553,2.72542,3.46593
-0.582589,4.8552,3.34066,5.9222
2.11402,2.95135,3.80498,5.25903
-0.845713,1.62339,1.69854,2.49713
0.201287,-0.756369,2.17664,2.31309
0.201287,-0.756369,2.17664,2.31309
0.201287,-0.756369,2.17664,2.31309
1.45736,0.158428,3.45408,3.75229
1.45736,0.158428,3.45408,3.75229
1.45736,0.158428,3.45408,3.75229
1.45736,0.158428,3.45408,3.75229
1.80715,0.457895,5.90491,6.19221
1.80715,0.457895,5.90491,6.19221
1.80715,0.457895,5.90491,6.19221
1.80715,0.457895,5.90491,6.19221
1.80715,0.457895,5.90491,6.19221
1.80715,0.457895,5.90491,6.19221
1.80715,0.457895,5.90491,6.19221
4.07349,1.84533,2.8969,5.32828
2.69341,-1.85865,4.71748,5.7414
2.69341,-1.85865,4.71748,5.7414
1.94799,0.817811,5.64554,6.0279
2.52503,2.3393,4.23423,5.45681
1.18866,1.99393,3.06846,3.84761
1.18866,1.99393,3.06846,3.84761
2.48823,0.811279,2.98664,3.97108
2.48823,0.811279,2.98664,3.97108
2.48823,0.811279,2.98664,3.97108
1.04968,0.836996,4.84983,5.03222
1.04968,0.836996,4.84983,5.03222
0.954518,1.11563,4.33709,4.57887
0.954518,1.11563,4.33709,4.57887
0.954518,1.11563,4.33709,4.57887
0.544708,0.872045,1.95685,2.21052
0.544708,0.872045,1.95685,2.21052
1.54322,-0.870722,2.32828,2.92585
0.973729,-1.34515,1.95129,2.56225
0.973729,-1.34515,1.95129,2.56225
0.973729,-1.34515,1.95129,2.56225
0.973729,-1.34515,1.95129,2.56225
0.0540785,-2.19886,0.789307,2.33686
-0.165605,-0.877465,1.81446,2.02229
-0.165605,-0.877465,1.81446,2.02229
0.280622,-3.2152,1.5131,3.56451
0.280622,-3.2152,1.5131,3.56451
-0.33243,-1.77597,2.93967,3.45055
-0.33243,-1.77597,2.93967,3.45055
2.04692,0.0384305,3.01727,3.64627
-0.536346,-0.251635,3.94838,3.99258
-0.947961,-0.288523,3.73622,3.86539
-0.947961,-0.288523,3.73622,3.86539
-0.947961,-0.288523,3.73622,3.86539
-0.947961,-0.288523,3.73622,3.86539
-2.15874,0.929263,2.55192,3.46929
-0.20103,1.8088,2.78301,3.32525
0.158837,-0.721045,4.18566,4.25028
-0.376826,-1.12215,3.74776,3.93025
2.36813,-0.180195,4.82679,5.37944
2.36813,-0.180195,4.82679,5.37944
-0.243139,1.92902,2.81343,3.41988
1.23588,1.2686,2.25558,2.86782
1.23588,1.2686,2.25558,2.86782
1.23588,1.2686,2.25558,2.86782
0.69133,-0.477699,1.09133,1.37736
-0.299308,-0.445469,-1.57078,1.65993
-0.299308,-0.445469,-1.57078,1.65993
-0.299308,-0.445469,-1.57078,1.65993
0.949254,0.804526,-4.19345,4.37417
0.949254,0.804526,-4.19345,4.37417
0.949254,0.804526,-4.19345,4.37417
0.271747,-0.0358155,-2.59416,2.6086
0.271747,-0.0358155,-2.59416,2.6086
0.271747,-0.0358155,-2.59416,2.6086
0.271747,-0.0358155,-2.59416,2.6086
0.271747,-0.0358155,-2.59416,2.6086
-0.208977,-1.74814,-2.78235,3.29259
1.91327,-0.70379,-4.3386,4.79368
2.15524,-1.70926,-5.11015,5.80347
2.93718,-2.75206,-2.6727,4.83158
2.93718,-2.75206,-2.6727,4.83158
2.93718,-2.75206,-2.6727,4.83158
2.87596,-2.47773,-3.84335,5.40201
0.417462,-4.69233,-3.35807,5.78523
3.71201,-5.58663,-2.76268,7.2541
3.71201,-5.58663,-2.76268,7.2541
3.71201,-5.58663,-2.76268,7.2541
1.057,-4.42213,-1.90838,4.93097
2.06249,-4.71549,-0.774619,5.20478
3.28086,-2.11522,-0.317777,3.91653
3.28086,-2.11522,-0.317777,3.91653
3.30014,-3.48619,-2.78811,5.55139
6.46783,-3.77395,-1.82572,7.70771
6.46783,-3.77395,-1.82572,7.70771
6.46783,-3.77395,-1.82572,7.70771
4.18615,-3.37133,-4.52766,7.02776
5.23788,-1.64862,-3.75912,6.65465
5.423,-0.34271,-4.91297,7.32555
3.62603,-2.62774,-3.49865,5.68275
3.62603,-2.62774,-3.49865,5.68275
3.62603,-2.62774,-3.49865,5.68275
3.62603,-2.62774,-3.49865,5.68275
3.62603,-2.62774,-3.49865,5.68275
0.333214,-1.87681,-0.73645,2.04348
0.333214,-1.87681,-0.73645,2.04348
2.08737,-4.10814,2.26836,5.13609
2.08737,-4.10814,2.26836,5.13609
2.83208,-2.7175,3.70326,5.39626
1.77801,-1.86971,3.51281,4.35855
1.40161,0.959588,2.00711,2.62941
1.40161,0.959588,2.00711,2.62941
4.70166,0.583113,1.7873,5.06361
3.50232,0.162535,1.11856,3.6802
-0.286378,0.764843,3.11453,3.21983
-0.525014,0.997921,3.13509,3.33171
-0.525014,0.997921,3.13509,3.33171
-0.525014,0.997921,3.13509,3.33171
-0.525014,0.997921,3.13509,3.33171
-0.525014,0.997921,3.13509,3.33171
0.951118,1.31634,4.781,5.04929
0.951118,1.31634,4.781,5.04929
0.951118,1.31634,4.781,5.04929
-2.9782,-0.422692,7.91729,8.46946
-2.94046,-3.31973,3.19651,5.46668
-2.51965,-2.1242,4.13953,5.29118
-1.89331,-3.05823,3.75445,5.19935
-1.89331,-3.05823,3.75445,5.19935
-1.69698,-3.66031,4.49311,6.03868
-1.04494,-4.09225,2.8458,5.09284
-1.44338,-1.27552,2.45452,3.12009
-1.44338,-1.27552,2.45452,3.12009
-1.18613,-1.01015,1.3169,2.03998
-1.18613,-1.01015,1.3169,2.03998
0.927982,-3.80854,3.41638,5.19979
0.927982,-3.80854,3.41638,5.19979
2.47273,-2.10772,3.78316,4.9869
2.89463,-1.39679,1.39963,3.50555
0.605251,0.817322,2.05253,2.29068
0.605251,0.817322,2.05253,2.29068
0.605251,0.817322,2.05253,2.29068
1.61246,2.07669,-1.27874,2.92367
1.52077,2.30963,-0.870938,2.89925
1.52077,2.30963,-0.870938,2.89925
2.37186,3.40281,3.05591,5.15203
2.37186,3.40281,3.05591,5.15203
2.37186,3.40281,3.05591,5.15203
3.30894,1.29429,2.45608,4.31933
3.30894,1.29429,2.45608,4.31933
2.38171,3.33354,6.67364,7.83087
2.38171,3.33354,6.67364,7.83087
2.38171,3.33354,6.67364,7.83087
0.854807,-0.84494,8.9156,8.99625
3.4463,0.526054,7.9721,8.70104
2.68307,3.76402,9.99125,11.0087
2.68307,3.76402,9.99125,11.0087
1.06439,1.61762,8.30755,8.53024
0.825326,1.00001,7.05834,7.17644
0.476335,-0.646648,3.37987,3.47398
0.279938,0.579466,3.62489,3.68158
0.279938,0.579466,3.62489,3.68158
0.375188,-0.235354,5.58278,5.60032
-1.10808,-0.586916,1.49308,1.94976
-3.17634,0.486902,4.56658,5.5839
-0.555845,1.65517,3.23852,3.67921
-0.555845,1.65517,3.23852,3.67921
-0.555845,1.65517,3.23852,3.67921
0.122655,3.88027,1.9303,4.33562
-4.13443,-0.0075688,1.84091,4.52576
-5.04562,-2.0063,4.46967,7.03289
-5.04562,-2.0063,4.46967,7.03289
-4.54904,-3.7942,3.44825,6.85421
-2.1663,-4.5595,4.85515,7.00389
-2.1663,-4.5595,4.85515,7.00389
0.774075,-2.8877,4.13809,5.10508
0.774075,-2.8877,4.13809,5.10508
0.774075,-2.8877,4.13809,5.10508
0.611138,-0.704875,2.23306,2.42011
0.611138,-0.704875,2.23306,2.42011
0.611138,-0.704875,2.23306,2.42011
-2.77237,-0.967552,2.42029,3.80526
-2.84833,0.250164,1.9224,3.44546
-2.84833,0.250164,1.9224,3.44546
-1.23311,-1.01744,0.903244,1.83619
1.9247,-1.17428,1.68214,2.813
1.0384,-1.22962,1.50052,2.20041
1.0384,-1.22962,1.50052,2.20041
-0.995057,1.74992,1.59169,2.56629
-1.42103,1.42079,2.77486,3.42605
-1.4348,1.12001,4.18342,4.56225
-2.76801,-0.728858,3.24958,4.33046
-0.649864,-3.29304,3.50102,4.85011
-2.59491,-1.29677,3.94557,4.89721
-1.08605,0.811551,5.07199,5.25006
-1.08605,0.811551,5.07199,5.25006
0.49449,2.54167,5.07889,5.70086
0.49449,2.54167,5.07889,5.70086
2.0645,2.17754,3.64657,4.72243
-0.196889,4.22314,1.94575,4.65399
-1.33,1.43848,2.12181,2.88794
-1.33,1.43848,2.12181,2.88794
-1.23565,-0.178612,1.8255,2.21161
-1.86304,-2.0219,1.1572,2.98297
-1.86304,-2.0219,1.1572,2.98297
-1.98008,1.50218,-1.57035,2.93994
-0.972907,1.34157,-1.96066,2.56721
-0.972907,1.34157,-1.96066,2.56721
-0.972907,1.34157,-1.96066,2.56721
0.335514,-2.736,-2.01408,3.41391
0.335514,-2.736,-2.01408,3.41391
0.335514,-2.736,-2.01408,3.41391
2.06645,-2.92906,-3.10138,4.74007
1.58372,-1.06894,-3.32277,3.83296
1.58372,-1.06894,-3.32277,3.83296
1.28448,-0.0619402,-3.24739,3.49275
2.08508,1.89669,-1.11985,3.033
1.1379,1.47815,0.684263,1.98695
1.65474,-1.76916,0.6839,2.5171
1.65474,-1.76916,0.6839,2.5171
-1.84621,-1.86098,1.43973,2.99074
-3.02109,-2.58343,4.22912,5.80401
-3.02109,-2.58343,4.22912,5.80401
-3.02109,-2.58343,4.22912,5.80401
-3.02109,-2.58343,4.22912,5.80401
-3.02109,-2.58343,4.22912,5.80401
-5.02958,-1.36964,4.12323,6.64633
-3.9503,-3.30473,3.38596,6.16367
-3.9503,-3.30473,3.38596,6.16367
-3.9503,-3.30473,3.38596,6.16367
-3.9503,-3.30473,3.38596,6.16367
-4.27911,-0.0517441,0.593627,4.3204
-1.92037,-1.4542,1.95118,3.09994
-0.917726,-2.7444,3.61384,4.62966
-3.27051,-1.33903,2.89647,4.56934
-2.45225,-1.67938,2.42404,3.83534
-2.45225,-1.67938,2.42404,3.83534
-2.45225,-1.67938,2.42404,3.83534
-0.350382,1.03234,3.23174,3.41066
-0.350382,1.03234,3.23174,3.41066
-0.350382,1.03234,3.23174,3.41066
-0.350382,1.03234,3.23174,3.41066
-1.08692,4.52977,5.6477,7.32098
-0.168905,5.08222,5.7986,7.71241
1.23214,2.78161,4.08157,5.09065
1.23214,2.78161,4.08157,5.09065
1.23214,2.78161,4.08157,5.09065
1.65412,3.15995,3.70472,5.1426
