#      BLOCK:    DISTANCE:    ACTUAL_GOFR:   AVE_GOFR:    ERROR:
           6     1.38399    0.329045    0.325625 0.000810602
           6     1.40705    0.399324    0.398593 0.000641212
           6     1.43012    0.477577    0.480751 0.000615112
           6     1.45319    0.558461    0.562256   0.0011664
           6     1.47625    0.624375    0.630698  0.00133154
           6     1.49932    0.674759    0.679039  0.00101457
           6     1.52238    0.690592     0.69597  0.00106948
           6     1.54545    0.682261    0.683374 0.000756249
           6     1.56852    0.641771    0.644328 0.000513788
           6     1.59158    0.592803    0.591195 0.000788359
           6     1.61465    0.541431    0.539264 0.000632817
           6     1.63772    0.510267    0.504978  0.00146306
           6     1.66078    0.514266    0.509171  0.00150929
           6     1.68385    0.575411    0.567147  0.00185198
           6     1.70692    0.694271    0.686641  0.00170361
           6     1.72998    0.877132    0.871429  0.00171419
           6     1.75305     1.11343     1.10779  0.00147771
           6     1.77612     1.36643     1.36594  0.00184906
           6     1.79918     1.61644     1.61748  0.00135976
           6     1.82225      1.8098     1.81702  0.00211759
           6     1.84531     1.92551      1.9381  0.00336853
           6     1.86838     1.94615      1.9575  0.00292961
           6     1.89145     1.87131     1.88436  0.00385014
           6     1.91451     1.71768     1.72737  0.00240297
           6     1.93758     1.52078     1.52672  0.00163805
           6     1.96065     1.31284     1.31313  0.00107513
           6     1.98371     1.12369     1.11891  0.00128087
           6     2.00678    0.974234    0.966832  0.00224174
           6     2.02985    0.873092    0.866622  0.00157746
           6     2.05291    0.820861    0.814875  0.00187541
           6     2.07598    0.809277    0.802576  0.00176539
           6     2.09905    0.811454    0.810178 0.000839722
           6     2.12211    0.826717    0.824445  0.00123079
           6     2.14518    0.833064       0.833 0.000815773
           6     2.16824    0.833557    0.832433 0.000773194
           6     2.19131    0.809761    0.810505  0.00070181
           6     2.21438    0.793681    0.792919 0.000302835
           6     2.23744    0.791947    0.789141  0.00057518
           6     2.26051    0.805016     0.80285 0.000920566
           6     2.28358     0.84405    0.838653  0.00110273
           7           0           0           0           0
           7   0.0230664           0           0           0
           7   0.0461329           0           0           0
           7   0.0691993           0           0           0
           7   0.0922657           0           0           0
           7    0.115332           0           0           0
           7    0.138399           0           0           0
           7    0.161465           0           0           0
           7    0.184531           0           0           0
           7    0.207598           0           0           0
           7    0.230664           0           0           0
           7    0.253731           0           0           0
           7    0.276797           0           0           0
           7    0.299864           0           0           0
           7     0.32293           0           0           0
           7    0.345996           0           0           0
           7    0.369063           0           0           0
           7    0.392129           0           0           0
           7    0.415196           0           0           0
           7    0.438262           0           0           0
           7    0.461329           0           0           0
           7    0.484395           0           0           0
           7    0.507461           0           0           0
           7    0.530528           0           0           0
           7    0.553594           0           0           0
           7    0.576661           0           0           0
           7    0.599727           0           0           0
           7    0.622794           0           0           0
           7     0.64586           0           0           0
           7    0.668926           0           0           0
           7    0.691993           0           0           0
           7    0.715059           0           0           0
           7    0.738126           0           0           0
           7    0.761192           0           0           0
           7    0.784259           0           0           0
           7    0.807325           0           0           0
           7    0.830391 4.91588e-05 1.75567e-05 5.83549e-06
           7    0.853458 0.000892631  0.00095251 4.28517e-05
           7    0.876524   0.0159284   0.0164039 0.000210264
           7    0.899591    0.117007    0.117811 0.000603931
           7    0.922657    0.456508     0.45719  0.00110456
           7    0.945724     1.11663     1.12272  0.00338007
           7     0.96879     2.01129     2.01149  0.00326079
           7    0.991856     2.86238     2.86744  0.00252565
           7     1.01492     3.46457     3.45899  0.00125249
           7     1.03799     3.69077     3.69598  0.00424896
           7     1.06106     3.61391     3.60531  0.00316219
           7     1.08412     3.28233     3.27286  0.00412634
           7     1.10719     2.80709     2.80505   0.0040316
           7     1.13026     2.29545       2.291  0.00250634
           7     1.15332     1.80141     1.79705   0.0027316
           7     1.17639     1.35321     1.35912  0.00167244
           7     1.19945    0.999257    0.998967  0.00127568
           7     1.22252    0.715024    0.717065   0.0017991
           7     1.24559     0.50668    0.510013  0.00171053
           7     1.26865    0.363505    0.366674  0.00164415
           7     1.29172    0.277193    0.280727  0.00184875
           7     1.31479    0.239437    0.241843  0.00142069
           7     1.33785    0.237739    0.239927  0.00165126
           7     1.36092    0.270604    0.269812 0.000952095
           7     1.38399    0.323441    0.325313 0.000752429
           7     1.40705    0.397449    0.398429 0.000570068
           7     1.43012    0.483702    0.481173 0.000655977
           7     1.45319    0.560564    0.562014  0.00102449
           7     1.47625    0.635443    0.631376  0.00130244
           7     1.49932    0.679061    0.679042 0.000869634
           7     1.52238    0.699352    0.696453  0.00102004
           7     1.54545    0.688155    0.684057 0.000905534
           7     1.56852    0.647996    0.644852 0.000655231
           7     1.59158    0.590272    0.591063 0.000686669
           7     1.61465    0.539281    0.539266 0.000542419
           7     1.63772    0.506191    0.505152  0.00126427
           7     1.66078    0.505837    0.508695  0.00136676
           7     1.68385    0.564965    0.566835  0.00161343
           7     1.70692     0.68374    0.686226   0.0015098
           7     1.72998    0.865337    0.870559  0.00167572
           7     1.75305     1.10038     1.10673  0.00160154
           7     1.77612     1.36373     1.36563  0.00161178
           7     1.79918     1.61388     1.61696  0.00125899
           7     1.82225     1.81799     1.81716  0.00181957
           7     1.84531     1.94672     1.93933  0.00310429
           7     1.86838      1.9645      1.9585  0.00267651
           7     1.89145     1.89555     1.88596  0.00361706
           7     1.91451     1.73523     1.72849  0.00230733
           7     1.93758     1.52879     1.52702  0.00143044
           7     1.96065     1.31334     1.31316 0.000921949
